VBAK_VBELN,VBAK_VKORG,VBAK_ERDAT,VBAK_VDATU,VBEP_EDATU,VBAP_POSNR,VBAP_ARKTX,VBAP_KWMENG,VBAP_MATNR,LIKP-VBELN,LIKP_WADAT_IST,LIPS_POSNR,LIPS_VGBEL,LIPS_LFIMG
429609,1,20230705,20230814,20230807,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391017,20230815,10,429609,"1,000"
429610,1,20230705,20230814,20230807,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391018,20230815,10,429610,"1,000"
429611,1,20230705,20230814,20230807,10,Z212H0003110-FLOOR PNL. HEATING C.U.,"1,000",79042560,80391016,20230815,10,429611,"1,000"
429613,1,20230705,20230816,20230809,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391174,20230816,10,429613,"1,000"
429615,1,20230705,20230816,20230809,10,Z212H0003110-FLOOR PNL. HEATING C.U.,"1,000",79042560,80391110,20230816,10,429615,"1,000"
429616,1,20230705,20230816,20230809,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391173,20230816,10,429616,"1,000"
429617,1,20230705,20230816,20230809,10,Z212H0003110-FLOOR PNL. HEATING C.U.,"1,000",79042560,80391111,20230816,10,429617,"1,000"
429620,1,20230705,20230818,20230809,10,Z365H0200321-SENSOR SWITCH,"1,000",51759491,80391396,20230817,10,429620,"1,000"
429621,1,20230705,20230818,20230809,10,Z365H0000321-SENSOR SWITCH,"1,000",51759407,80391397,20230817,10,429621,"1,000"
429622,1,20230705,20230818,20230809,10,Z365H0000321-SENSOR SWITCH,"1,000",51759407,80391398,20230817,10,429622,"1,000"
429793,1,20230706,20230706,20230818,10,4913211080-SPEAKER,"15,000",78228857,80391131,0,10,429793,"15,000"
429808,1,20230707,20230817,20230817,20,Z133H053151E-FLIGHT ATTND PANEL,"1,000",52846668,80391147,20230817,10,429808,"1,000"
429839,1,20230707,20230829,20230817,20,Z365H0000121-SENSOR SWITCH,"1,000",50259933,80390911,20230817,10,429839,"1,000"
429839,1,20230707,20230829,20230817,40,Z530H0AE0221-PNL-250-CLIP-SEAL,"1,000",50780108,80390911,20230817,30,429839,"1,000"
429839,1,20230707,20230829,20230817,30,Z365H0310321-SENSOR SWITCH   Bestand L12,"1,000",51759497,80390911,20230817,20,429839,"1,000"
429854,1,20230707,20230818,20230811,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391324,20230817,10,429854,"1,000"
429854,1,20230707,20230818,20230811,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391324,20230817,20,429854,"1,000"
429855,1,20230707,20230818,20230811,10,Z212H0003110-FLOOR PNL. HEATING C.U.,"1,000",79042560,80391325,20230817,10,429855,"1,000"
429855,1,20230707,20230818,20230811,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391325,20230817,20,429855,"1,000"
429855,1,20230707,20230818,20230811,30,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391325,20230817,30,429855,"1,000"
429856,1,20230707,20230821,20230814,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391428,0,20,429856,"1,000"
429856,1,20230707,20230821,20230814,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391428,0,10,429856,"1,000"
429857,1,20230707,20230821,20230814,30,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391429,0,30,429857,"1,000"
429857,1,20230707,20230821,20230814,20,Z212H0001110-WATER HEATING C.U.,"1,000",72970535,80391429,0,20,429857,"1,000"
429857,1,20230707,20230821,20230814,10,Z212H0003110-FLOOR PNL. HEATING C.U.,"1,000",79042560,80391429,0,10,429857,"1,000"
429858,1,20230707,20230821,20230814,20,Z212H0002110-WATER HEATING C. U.,"1,000",72789687,80391431,0,20,429858,"1,000"
429858,1,20230707,20230821,20230814,30,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391431,0,30,429858,"1,000"
429858,1,20230707,20230821,20230814,10,Z212H0003110-FLOOR PNL. HEATING C.U.,"1,000",79042560,80391431,0,10,429858,"1,000"
429864,1,20230707,20230817,20230810,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391319,20230817,10,429864,"1,000"
429865,1,20230707,20230818,20230811,10,Z212H0003110-FLOOR PNL. HEATING C.U.,"1,000",79042560,80391327,20230817,10,429865,"1,000"
429866,1,20230707,20230818,20230811,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391330,20230817,10,429866,"1,000"
429868,1,20230707,20230818,20230811,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391331,20230817,10,429868,"1,000"
429869,1,20230707,20230818,20230811,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391332,20230817,10,429869,"1,000"
429870,1,20230707,20230818,20230811,10,Z212H0003110-FLOOR PNL. HEATING C.U.,"1,000",79042560,80391328,20230817,10,429870,"1,000"
429871,1,20230707,20230821,20230814,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391432,0,10,429871,"1,000"
429893,1,20230707,20230817,20230817,10,Z310H2310111-PSU PISA LR 3 LED RL,"9,000",89751055,80390888,20230817,10,429893,"9,000"
429893,1,20230707,20230817,20230817,20,Z316H0000110-STELLA,"3,000",50626449,80390888,20230817,20,429893,"3,000"
429899,1,20230707,20230818,20230710,10,Z660H2000110-PSU-PSA,"133,000",53019243,80391261,20230817,10,429899,"133,000"
429899,1,20230707,20230818,20230710,20,Z662H2001111-PSU-DBPS V2,"133,000",54015858,80391261,20230817,20,429899,"133,000"
429902,1,20230707,20230818,20230811,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391341,20230818,10,429902,"1,000"
429904,1,20230707,20230818,20230717,20,Z662H2001111-PSU-DBPS V2,"133,000",54015858,80391262,20230817,20,429904,"133,000"
429904,1,20230707,20230818,20230717,10,Z660H2000110-PSU-PSA,"133,000",53019243,80391262,20230817,10,429904,"133,000"
429908,1,20230707,20230818,20230724,20,Z662H2001111-PSU-DBPS V2,"133,000",54015858,80391263,20230817,20,429908,"133,000"
429908,1,20230707,20230818,20230724,10,Z660H2000110-PSU-PSA,"133,000",53019243,80391263,20230817,10,429908,"133,000"
429909,1,20230707,20230818,20230724,10,Z660H2000110-PSU-PSA,"133,000",53019243,80391264,20230817,10,429909,"133,000"
429909,1,20230707,20230818,20230724,20,Z662H2001111-PSU-DBPS V2,"133,000",54015858,80391264,20230817,20,429909,"133,000"
429911,1,20230707,20230818,20230731,20,Z662H2001111-PSU-DBPS V2,"133,000",54015858,80391265,20230817,20,429911,"133,000"
429911,1,20230707,20230818,20230731,10,Z660H2000110-PSU-PSA,"133,000",53019243,80391265,20230817,10,429911,"133,000"
429937,1,20230707,20230821,20230807,10,"Z135H1006000-FAP-BRACKET,RH-","1,000",50133343,80390942,20230814,10,429937,"1,000"
430390,1,20230713,20230816,20230807,10,Z111H0040131-AIP,"1,000",53363797,80391172,20230816,10,430390,"1,000"
430396,1,20230713,20230726,20230808,20,Z111H2200110-AIP-LCD SET,"4,000",80274785,80390878,20230817,20,430396,"4,000"
430396,1,20230713,20230726,20230731,20,Z111H2200110-AIP-LCD SET,"4,000",80274785,80390878,20230817,20,430396,"4,000"
430398,1,20230713,20230822,20230813,10,Z365H0520321-SENSOR SWITCH,"2,000",54091537,80391508,0,10,430398,"2,000"
430409,1,20230713,20230714,20230815,10,9HB 619617-48-FUNCTION TABLE 8,"1,000",50967671,80391128,20230815,10,430409,"1,000"
430410,1,20230713,20230802,20230817,10,Z054H609V030-CIDS CAM,"1,000",54605734,80391366,20230817,10,430410,"1,000"
430411,1,20230713,20230814,20230815,10,9HB 619617-48-FUNCTION TABLE 8,"1,000",50967671,80391129,20230815,10,430411,"1,000"
430414,1,20230713,20230825,20230825,10,Z054H609V020-CIDS CAM,"1,000",54609233,80391519,0,10,430414,"1,000"
430416,1,20230713,20230825,20230825,10,Z054H609V020-CIDS CAM,"1,000",54609233,80391520,0,10,430416,"1,000"
430425,1,20230713,20230713,20230817,20,Z043H0100110-DEU-B,"2,000",53935787,80390733,20230817,20,430425,"2,000"
430510,1,20230717,20230815,20230808,10,Z905H0010110-SERV INTPHONE ISO UNI,"1,000",51077776,80391008,20230814,10,430510,"1,000"
430511,1,20230717,20230815,20230808,10,Z905H0011110-SERV INTPHONE ISO UNI,"1,000",51077779,80391007,20230815,10,430511,"1,000"
430774,1,20230718,20230815,20230808,10,Z905H0011110-SERV INTPHONE ISO UNI,"1,000",51077779,80391019,20230815,10,430774,"1,000"
430875,2,20230718,20230818,20230818,10,Z285H1003015-ABDECKKAPPE M 15 POL,"60,000",50520230,80390787,20230818,10,430875,"60,000"
430923,2,20230719,20230816,20230809,20,Z420H0301110-CWLU3,"6,000",54324834,80391273,20230817,10,430923,"6,000"
430924,2,20230719,20230822,20230815,20,Z420H0301110-CWLU3,"6,000",54324834,80391275,20230817,10,430924,"6,000"
431035,2,20230721,20230825,20230818,10,Z455H0000260-ALNA CFast-Card,"1,000",54607643,80391237,20230818,10,431035,"1,000"
431036,1,20230721,20230809,20230728,10,Z316H0000110-STELLA,"1,000",50626449,80391148,20230816,10,431036,"1,000"
431071,1,20230724,20230817,20230810,10,Z111H0040131-AIP,"2,000",53363797,80391336,20230817,10,431071,"2,000"
431276,2,20230724,20230824,20230817,10,Z455H0000260-ALNA CFast-Card,"1,000",54607643,80391241,20230817,10,431276,"1,000"
431280,1,20230724,20230821,20230821,10,PCM1754DBQ-IC SIGNAL PROCESSING,"10,000",94539196,80391187,0,10,431280,"10,000"
431383,1,20230726,20230907,20230822,10,Z117H000170B-AIP,"1,000",53073307,80391121,0,10,431383,"1,000"
431409,2,20230726,20230821,20230814,10,ADX2244442000D9-SW ALNA Parameter,"1,000",54582863,80391233,20230816,10,431409,"1,000"
431485,1,20230728,20230817,20230817,10,Z054H4000110-CIDS CAM,"4,000",92593967,80390881,20230817,10,431485,"4,000"
431537,1,20230731,20230817,20230817,10,Z054H4000110-CIDS CAM,"8,000",92593967,80390949,20230817,10,431537,"8,000"
431548,1,20230731,20230822,20230822,10,Z058H0000110-A350 CIDS CAM,"1,000",52189051,80391251,0,10,431548,"1,000"
431591,2,20230801,20230821,20230814,10,Z930H0000110-CVMS CAMERA,"1,000",52053266,80390353,20230814,10,431591,"1,000"
431702,1,20230802,20230815,20230808,40,Z661H0000111-PSA-STAND ALONE,"10,000",53312913,80391020,20230815,40,431702,"10,000"
431702,1,20230802,20230815,20230808,30,Z237H0000110-DEU CONNECTION BOX,"18,000",51791846,80391020,20230815,30,431702,"18,000"
431702,1,20230802,20230815,20230808,20,Z047H000071A-DEU-B,"3,000",54242422,80391020,20230815,20,431702,"3,000"
431702,1,20230802,20230815,20230808,10,Z037H0001110-DEU-A,"15,000",54165001,80391020,20230815,10,431702,"15,000"
431704,1,20230802,20230818,20230809,30,Z047H000071A-DEU-B,"3,000",54242422,80391333,20230818,30,431704,"3,000"
431704,1,20230802,20230818,20230809,40,Z237H0000110-DEU CONNECTION BOX,"4,000",51791846,80391333,20230818,40,431704,"4,000"
431704,1,20230802,20230818,20230809,10,Z905H0011110-SERV INTPHONE ISO UNI,"1,000",51077779,80391333,20230818,10,431704,"1,000"
431704,1,20230802,20230818,20230809,20,Z037H0001110-DEU-A,"9,000",54165001,80391333,20230818,20,431704,"9,000"
431704,1,20230802,20230818,20230809,50,Z237H0011110-DEU TERMINATION BOX,"8,000",53825968,80391333,20230818,50,431704,"8,000"
431704,1,20230802,20230818,20230809,60,Z661H0000111-PSA-STAND ALONE,"4,000",53312913,80391333,20230818,60,431704,"4,000"
431704,1,20230802,20230818,20230809,70,Z446H000070A-FIRE EXT. DATA CONV.,"2,000",52149726,80391333,20230818,70,431704,"2,000"
431807,1,20230802,20230911,20230821,10,Z013H2106128-DIR CPU-BOARD,"2,000",51657114,80391534,0,10,431807,"2,000"
431843,1,20230803,20230811,20230804,10,Z013H020070A-CIDS Director,"2,000",53837129,80391370,20230818,10,431843,"2,000"
431866,1,20230803,20230817,20230817,30,"Z153H1000001-TRAY,COMPLETE","3,000",92935507,80390531,20230817,20,431866,"3,000"
431866,1,20230803,20230817,20230817,40,Z111H1100006-Foil Holder,"8,000",80284047,80390531,20230817,30,431866,"8,000"
431866,1,20230803,20230817,20230817,50,NSA935401-05-TIE-CABLE,"250,000",10654540,80390531,20230817,40,431866,"250,000"
431866,1,20230803,20230817,20230817,20,Z030H1000012-DEU-CASING,"2,000",84331104,80390531,20230817,10,431866,"2,000"
431866,1,20230803,20230817,20230817,90,177984-5-CONTACT,"60,000",87177971,80390531,20230817,80,431866,"60,000"
431866,1,20230803,20230817,20230817,60,B45196H7156K509-CAPACITOR TANTALUM,"100,000",50248458,80390531,20230817,50,431866,"100,000"
431866,1,20230803,20230817,20230817,70,"TLC3702ID-IC, COMPARATOR","100,000",85607715,80390531,20230817,60,431866,"100,000"
431866,1,20230803,20230817,20230817,80,"LM285M-2.5-DIODE,REFERENZ-  Taped reel","50,000",84852686,80390531,20230817,70,431866,"50,000"
431866,1,20230803,20230817,20230817,100,Z605H1000-001-00-GEH.STAPISA A380,"1,000",50130822,80390531,20230817,90,431866,"1,000"
431866,1,20230803,20230817,20230817,110,0468 001.-fuse slow,"50,000",50559186,80390531,20230817,100,431866,"50,000"
431866,1,20230803,20230817,20230817,120,Z111H0037131-CIDS ATTND.INDICAT.PNL.,"1,000",90018930,80390531,20230817,110,431866,"1,000"
431898,1,20230804,20230914,20230815,30,Z117H000170B-AIP   10/2020 under invest.,"1,000",53073307,80390940,20230815,10,431898,"1,000"
431904,1,20230804,20230918,20230918,10,Z030H1000012-DEU-CASING,"6,000",84331104,80390874,0,10,431904,"6,000"
431910,1,20230804,20230808,20230808,30,Z033H0003112-DEU A,"2,000",51336346,80391031,20230815,10,431910,"2,000"
431955,1,20230804,20230905,20230814,10,Z250H2112110-POWER UNIT,"8,000",85009648,80390625,20230814,10,431955,"8,000"
431955,1,20230804,20230905,20230814,20,Z312H2010110-PSU PISA SA W/O AUDIO,"6,000",89580625,80390625,20230814,20,431955,"6,000"
431969,1,20230807,20230818,20230816,30,Z233H0000110-DEU CONNECTION BOX,"19,000",86910748,80391339,0,30,431969,"19,000"
431969,1,20230807,20230818,20230816,20,Z043H0100110-DEU-B,"4,000",53935787,80391339,0,20,431969,"4,000"
431969,1,20230807,20230818,20230816,10,Z033H0003112-DEU A,"14,000",51336346,80391339,0,10,431969,"14,000"
431970,1,20230807,20230818,20230815,20,Z233H0000110-DEU CONNECTION BOX,"8,000",86910748,80391338,20230818,20,431970,"8,000"
431970,1,20230807,20230818,20230815,30,Z043H0100110-DEU-B,"4,000",53935787,80391338,20230818,30,431970,"4,000"
431970,1,20230807,20230818,20230815,40,Z033H0003112-DEU A,"12,000",51336346,80391338,20230818,40,431970,"12,000"
431970,1,20230807,20230818,20230815,10,Z233H0010110-DEU TERMINATION BOX,"8,000",86910802,80391338,20230818,10,431970,"8,000"
432026,2,20230807,20230821,20230817,10,Z451H0001110-HESU G2 - PARTIAL,"1,000",53203474,80391408,20230817,10,432026,"1,000"
432110,2,20230809,20230815,20230815,10,Z285H0121111-ISPC 2 DOUBLE SEAT,"1,000",91948087,80390863,20230815,10,432110,"1,000"
432125,1,20230809,20230816,20230814,10,Z906H4200401-GOBO DIST01 SVA06,"1,000",54373953,80391211,20230816,10,432125,"1,000"
432130,1,20230809,20230828,20230814,10,Z661H1001000-Protection caps,"10,000",53920461,80391463,0,10,432130,"10,000"
432131,1,20230809,20230828,20230814,10,Z661H1001000-Protection caps,"10,000",53920461,80391464,0,10,432131,"10,000"
432179,2,20230810,20230814,20230814,10,Z451H0002210-HESU G2 MINI,"1,000",54065095,80390953,20230814,10,432179,"1,000"
432196,1,20230810,20230824,20230824,20,Z350H0401110-STA PISA 4 LED RL,"1,000",90944029,80390972,0,10,432196,"1,000"
432196,1,20230810,20230824,20230814,10,Z013H2102128-DIR CPU-BOARD,"1,000",50845798,80390981,20230814,10,432196,"1,000"
432247,1,20230810,20230814,20230814,40,Z153H1600000-FRAME+TOUCHSCREEN,"5,000",90796410,80391096,20230814,20,432247,"5,000"
432247,1,20230810,20230814,20230814,10,BZV55-B15-Zener-Diode,"4,000",50695369,80391096,20230814,10,432247,"4,000"
432268,1,20230810,20230814,20230814,10,Z233H0000110-DEU CONNECTION BOX,"3,000",86910748,80391002,20230814,10,432268,"3,000"
432345,1,20230811,20230815,20230811,10,7001 240 06951-AIP FRONT COLOR JW,"2,000",51870771,80391027,20230814,10,432345,"2,000"
432349,1,20230811,20230811,20230811,10,Z063H020070A-CIDS OBRM,"1,000",54165245,80391033,20230815,10,432349,"1,000"
432363,1,20230811,20230815,20230811,10,Z033H0003112-DEU A,"1,000",51336346,80391089,20230815,10,432363,"1,000"
432375,1,20230811,20230815,20230814,10,Z054H000K392-CIDS CAM,"1,000",54606034,80391141,20230815,10,432375,"1,000"
432376,1,20230811,20230815,20230814,10,Z054H000K392-CIDS CAM,"1,000",54606034,80391142,20230815,10,432376,"1,000"
432380,1,20230814,20230814,20230814,10,Z014H010035B-CIDS DIRECTOR,"1,000",53849994,80391119,20230814,10,432380,"1,000"
432389,1,20230814,20230803,20230818,20,Z310H2310111-PSU PISA LR 3 LED RL,"4,000",89751055,80391123,0,20,432389,"4,000"
432389,1,20230814,20230803,20230818,10,Z111H1103023-Cover Mic,"15,000",88126076,80391123,0,10,432389,"15,000"
432389,1,20230814,20230803,20230818,40,Z317H2000110-PSU-PISA  SA-EC,"1,000",52645041,80391123,0,40,432389,"1,000"
432389,1,20230814,20230803,20230818,30,Z312H2000110-PSU PISA SA,"18,000",89307031,80391123,0,30,432389,"18,000"
432394,1,20230814,20230815,20230814,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391134,20230815,10,432394,"1,000"
432395,1,20230814,20230815,20230814,10,Z220H0002110-DRAINMAST CONTROL UNIT,"1,000",75859872,80391135,20230815,10,432395,"1,000"
432424,1,20230815,20230817,20230815,10,Z054H009E130-CIDS CAM,"1,000",54611513,80391252,20230816,10,432424,"1,000"
432428,1,20230815,20230822,20230822,10,Z663H0000182-StA DBPS,"1,000",52072538,80391221,0,10,432428,"1,000"
432469,1,20230816,20230818,20230817,10,Z053H00L8022-CIDS CAM,"1,000",54615397,80391434,20230817,10,432469,"1,000"
432506,1,20230817,20230823,20230823,10,594.876-LEVER,"148,000",50483255,80391440,0,10,432506,"148,000"
432565,2,20230817,20230817,20230818,10,Z294H0110110-MCU4,"1,000",53956582,80391455,20230818,10,432565,"1,000"
432576,1,20230817,20230821,20230817,10,Z111H0037131-CIDS ATTND.INDICAT.PNL.,"1,000",90018930,80391457,20230817,10,432576,"1,000"
432579,1,20230817,20230818,20230817,10,Z233H0000110-DEU CONNECTION BOX,"2,000",86910748,80391460,20230817,10,432579,"2,000"
,1,,20231006,,,,,,,20231002,,2642,
,2,,20231009,,,,,,,20231010,,4006,
,1,,20231010,,,,,,,20231017,,4044,
,1,,20231025,,,,,,,20231018,,4907,
,1,,20231103,,,,,,,20231024,,5291,
,2,,20231106,,,,,,,20231101,,5342,
,1,,20231114,,,,,,,20231106,,5475,
,2,,20231115,,,,,,,20231108,,5476,
,1,,20231117,,,,,,,20231113,,5579,
,1,,20231130,,,,,,,20231117,,5580,
,1,,20231204,,,,,,,20231122,,5580,
,1,,20231211,,,,,,,20231128,,6069,
,1,,20231212,,,,,,,20231129,,6070,
,2,,20231215,,,,,,,20231204,,6070,
,1,,20231221,,,,,,,20231214,,6071,
,1,,20231222,,,,,,,20231215,,6071,
,2,,20231227,,,,,,,20231218,,6071,
,1,,20231229,,,,,,,20231221,,6415,
,2,,20230823,,,,,,,20230818,,6415,
,2,,20230824,,,,,,,20230821,,7620,
,2,,20230905,,,,,,,20230824,,7633,
,1,,20230906,,,,,,,20230830,,7656,
,1,,20230907,,,,,,,20230905,,7661,
,1,,20230912,,,,,,,20230908,,7704,
,1,,20230915,,,,,,,20230918,,7815,
,1,,20230810,,,,,,,20230809,,1158,
,1,,20230811,,,,,,,20230821,,2302,
,2,,20230818,,,,,,,20230822,,2303,
,2,,20230822,,,,,,,20230830,,2560,
,2,,20230823,,,,,,,20230921,,2632,
,2,,20230828,,,,,,,20230922,,2642,
,1,,20230829,,,,,,,20230925,,2642,
,2,,20231006,,,,,,,20231002,,2642,
,2,,20231009,,,,,,,20231010,,4006,
,2,,20231010,,,,,,,20231017,,4044,
,1,,20231025,,,,,,,20231018,,4907,
,1,,20231103,,,,,,,20231024,,5291,
,2,,20231106,,,,,,,20231101,,5342,
,2,,20231114,,,,,,,20231106,,5475,
,1,,20231115,,,,,,,20231108,,5476,
,1,,20231117,,,,,,,20231113,,5579,
,2,,20231130,,,,,,,20231117,,5580,
,1,,20231204,,,,,,,20231122,,5580,
,2,,20231211,,,,,,,20231128,,6069,
,2,,20231212,,,,,,,20231129,,6070,
,1,,20231215,,,,,,,20231204,,6070,
,1,,20231221,,,,,,,20231214,,6071,
,1,,20231222,,,,,,,20231215,,6071,
,2,,20231227,,,,,,,20231218,,6071,
,2,,20231229,,,,,,,20231221,,6415,
,1,,20230823,,,,,,,20230818,,6415,
,2,,20230824,,,,,,,20230821,,7620,
,1,,20230905,,,,,,,20230824,,7633,
,2,,20230906,,,,,,,20230830,,7656,
,2,,20230907,,,,,,,20230905,,7661,
,1,,20230912,,,,,,,20230908,,7704,
,2,,20230915,,,,,,,20230918,,7815,
,2,,20231002,,,,,,,20230921,,7816,
,2,,20231006,,,,,,,20230922,,7817,
,2,,20231009,,,,,,,20230925,,7818,
,1,,20231025,,,,,,,20230926,,7819,
,2,,20231026,,,,,,,20231009,,7820,
,1,,20231031,,,,,,,20231010,,7825,
,1,,20231106,,,,,,,20231012,,7963,
,1,,20231108,,,,,,,20231017,,7967,
,1,,20231109,,,,,,,20231101,,7967,
,1,,20231110,,,,,,,20231102,,8011,
,1,,20231120,,,,,,,20231107,,8012,
,2,,20231121,,,,,,,20231113,,8013,
,2,,20231124,,,,,,,20231117,,8020,
,1,,20231127,,,,,,,20231120,,8021,
,2,,20231128,,,,,,,20231129,,8038,
,2,,20231130,,,,,,,20231205,,8094,
,1,,20231208,,,,,,,20231214,,8095,
,2,,20231214,,,,,,,20231228,,8124,
,2,,20230810,,,,,,,20230815,,8162,
,2,,20230817,,,,,,,20230817,,8163,
,1,,20230828,,,,,,,20230822,,8164,
,2,,20230829,,,,,,,20230824,,8165,
,2,,20230901,,,,,,,20230829,,8205,
,1,,20230904,,,,,,,20230830,,8206,
,2,,20230905,,,,,,,20230905,,8207,
,1,,20230906,,,,,,,20230906,,8228,
,2,,20230907,,,,,,,20230919,,8230,
,1,,20230912,,,,,,,20230925,,8235,
,2,,20230915,,,,,,,20231002,,8236,
,2,,20230921,,,,,,,20231003,,8239,
,1,,20230927,,,,,,,20231004,,8241,
,1,,20231016,,,,,,,20231026,,8242,
,1,,20231026,,,,,,,20231027,,8244,
,1,,20231030,,,,,,,20231101,,8270,
,1,,20231031,,,,,,,20231108,,8281,
,1,,20231107,,,,,,,20231116,,8310,
,2,,20231122,,,,,,,20231120,,8311,
,1,,20231123,,,,,,,20231121,,8312,
,2,,20231213,,,,,,,20231201,,8329,
,2,,20231214,,,,,,,20231211,,8330,
,2,,20231221,,,,,,,20231218,,8331,
,2,,20231228,,,,,,,20231226,,8332,
,1,,20231229,,,,,,,20231229,,8333,
,2,,20230809,,,,,,,20230816,,8377,
,1,,20230817,,,,,,,20230824,,8378,
,1,,20230821,,,,,,,20230828,,8379,
,1,,20230823,,,,,,,20230901,,8379,
,1,,20230831,,,,,,,20230905,,8384,
,1,,20230913,,,,,,,20230914,,8581,
,2,,20230914,,,,,,,20230921,,8582,
,2,,20230918,,,,,,,20230922,,8583,
,1,,20230928,,,,,,,20230925,,8585,
,2,,20230929,,,,,,,20230929,,8608,
,2,,20231012,,,,,,,20231002,,8613,
,1,,20231023,,,,,,,20231004,,8614,
,1,,20231031,,,,,,,20231011,,8710,
,2,,20231101,,,,,,,20231012,,8744,
,1,,20231106,,,,,,,20231016,,8745,
,2,,20231107,,,,,,,20231030,,8746,
,1,,20231110,,,,,,,20231115,,8747,
,1,,20231123,,,,,,,20231122,,8748,
,2,,20231204,,,,,,,20231208,,8749,
,2,,20231205,,,,,,,20231219,,8750,
,2,,20231207,,,,,,,20231220,,8751,
,2,,20231213,,,,,,,20231221,,8752,
,2,,20231220,,,,,,,20231222,,8753,
,1,,20231225,,,,,,,20231225,,8876,
,2,,20231227,,,,,,,20231228,,8877,
,1,,20230815,,,,,,,20230908,,8878,
,1,,20230818,,,,,,,20230913,,8880,
,1,,20230822,,,,,,,20230915,,8881,
,1,,20230824,,,,,,,20230929,,8883,
,2,,20230829,,,,,,,20231002,,8886,
,1,,20230901,,,,,,,20231003,,8889,
,1,,20230905,,,,,,,20231010,,8890,
,1,,20230914,,,,,,,20231018,,8956,
,1,,20230922,,,,,,,20231023,,8967,
,1,,20231009,,,,,,,20231025,,9016,
,1,,20231011,,,,,,,20231027,,9031,
,2,,20231013,,,,,,,20231031,,9032,
,1,,20231016,,,,,,,20231101,,9033,
,1,,20231023,,,,,,,20231102,,9034,
,1,,20231024,,,,,,,20231108,,9035,
,2,,20231031,,,,,,,20231114,,9046,
,2,,20231106,,,,,,,20231120,,9053,
,1,,20231117,,,,,,,20231127,,9065,
,2,,20231120,,,,,,,20231128,,9066,
,2,,20231129,,,,,,,20231129,,9067,
,1,,20231130,,,,,,,20231130,,9083,
,2,,20231206,,,,,,,20231205,,9084,
,2,,20231220,,,,,,,20231213,,9241,
,1,,20231228,,,,,,,20231219,,9242,
,1,,20230814,,,,,,,20230814,,9243,
,1,,20230816,,,,,,,20230816,,9244,
,2,,20230904,,,,,,,20230904,,9245,
,1,,20230914,,,,,,,20230914,,9246,
,1,,20230915,,,,,,,20230915,,9247,
,2,,20230929,,,,,,,20230929,,9251,
,1,,20231005,,,,,,,20231005,,9310,
,2,,20231006,,,,,,,20231006,,9592,
,1,,20231024,,,,,,,20231024,,9623,
,2,,20231025,,,,,,,20231025,,9624,
,2,,20231026,,,,,,,20231026,,9635,
,1,,20231031,,,,,,,20231031,,9640,
,1,,20231101,,,,,,,20231101,,9641,
,2,,20231107,,,,,,,20231107,,9643,
,2,,20231109,,,,,,,20231109,,9716,
,2,,20231113,,,,,,,20231113,,9742,
,2,,20231117,,,,,,,20231117,,9743,
,1,,20231120,,,,,,,20231120,,9744,
,2,,20231121,,,,,,,20231121,,9745,
,2,,20231124,,,,,,,20231124,,9928,
,1,,20231208,,,,,,,20231208,,9992,
,2,,20231219,,,,,,,20231219,,9992,
,2,,20231225,,,,,,,20231225,,9992,
,1,,20231226,,,,,,,20231226,,9992,
,2,,20231227,,,,,,,20231227,,9992,
,2,,20230817,,,,,,,20230817,,9992,
,2,,20230818,,,,,,,20230818,,9992,
,2,,20230821,,,,,,,20230821,,9992,
,2,,20230822,,,,,,,20230822,,9992,
,2,,20230823,,,,,,,20230823,,9992,
,2,,20230830,,,,,,,20230830,,9992,
,2,,20230905,,,,,,,20230905,,9992,
,2,,20230927,,,,,,,20230927,,9992,
,2,,20231010,,,,,,,20231010,,9992,
,1,,20231024,,,,,,,20231024,,9992,
,2,,20231030,,,,,,,20231030,,9992,
,2,,20231108,,,,,,,20231108,,9992,
,1,,20231114,,,,,,,20231114,,9992,
,2,,20231116,,,,,,,20231116,,9992,
,2,,20231121,,,,,,,20231121,,9992,
,2,,20231124,,,,,,,20231124,,9995,
,2,,20231127,,,,,,,20231127,,9995,
,1,,20231129,,,,,,,20231129,,10023,
,1,,20231204,,,,,,,20231204,,10033,
